source,label,message_idx,author,text
PJ chats,1,4,Billy Joe,내 자지가 얼마나 아름다운지 보고 싶어?...그래..ㅋㅋ
PJ chats,1,4,decoy,보내고 싶어? 진짜 본 적 없어 ㅋㅋ
PJ chats,1,4,Billy Joe,네가 흥분할지 모르겠네
PJ chats,1,4,Billy Joe,"""보내고 싶어?""가 무슨 뜻이야"
PJ chats,1,4,decoy,ㅋㅋ 항상 보고 싶었어 하하
PJ chats,1,4,decoy,보내고 싶어? ㅋㅋ
PJ chats,1,4,Billy Joe,진짜 본 적 없다고? 말도 안 돼
PJ chats,1,4,decoy,사진으로만 봤지 실제로 본 적 없고 내가 좋아하는 사람 것도 본 적 없어
PJ chats,1,4,Billy Joe,그럼 진짜는 봤는데 네가 좋아하는 사람 건 아니었다는 거네
PJ chats,1,4,decoy,내가 좋아하는 사람 건 본 적 없어 이해돼?
PJ chats,1,4,decoy,아니 ㅋㅋ 어린 사촌들이 벗고 뛰어다니는 거 봤고 한 번 구글에 검색해본 적 있어 ㅋㅋ
PJ chats,1,4,Billy Joe,운전하면서 꺼냈어...ㅋㅋ..미쳤지만 보냈어..제발 지워 아무도 보지 않았으면 좋겠어
PJ chats,1,4,decoy,세상에 ㅋㅋ 위험해 보여 하하
PJ chats,1,4,decoy,잠깐만
PJ chats,1,4,Billy Joe,그래서 cocks 구글링 해봤구나..좋아. 내 장난꾸러기 꼬마
PJ chats,1,4,decoy,세상에 엄청 크다!!!!
PJ chats,1,4,Billy Joe,응 꽤 크지
PJ chats,1,4,Billy Joe,마음에 들어?
PJ chats,1,4,decoy,응 마음에 들어 근데 너무 커서 좀 긴장돼 ㅋㅋ
PJ chats,1,4,decoy,세상에 정말 커
PJ chats,1,4,Billy Joe,네 꽉 조이는 작은 처녀 보지에 문지르고 싶어
PJ chats,1,4,Billy Joe,걱정 마..넣으려고 하지 않을 거야.. 약속해
PJ chats,1,4,Billy Joe,이런 네가 전보다 더 긴장하는 것 같네..ㅋㅋ.. 그 사진 보내지 말걸 그랬나
PJ chats,1,4,decoy,알겠어 그건 정말 아플 것 같아
PJ chats,1,4,decoy,아니야 괜찮아 맹세해
PJ chats,1,4,decoy,흥분되고 긴장돼 ㅋㅋ
PJ chats,1,4,decoy,정말 멋진 자지야
PJ chats,1,4,Billy Joe,"너에게 그걸 어떻게 핥는지, 아래로 내려가서 조금 더 하는 법, 그리고 터질 때까지 자극하는 법을 가르쳐줄게."
PJ chats,1,4,Billy Joe,고마워
PJ chats,1,4,decoy,와우 알겠어:)
PJ chats,1,4,Billy Joe,오르가즘 하는 걸 보고 싶어?
PJ chats,1,4,decoy,응 그것도 본 적 없지만 들어봤어 ㅋㅋ
PJ chats,1,4,Billy Joe,너를 정말 장난꾸러기 꼬마로 만들어줄게
PJ chats,1,4,decoy,그게 무슨 뜻이야 ㅋㅋ
PJ chats,1,4,Billy Joe,장난치는 걸 좋아하게 될 거야..알게 될 거야
PJ chats,1,4,decoy,그럴 것 같아
PJ chats,1,4,Billy Joe,그럴 거야 베이비
PJ chats,1,4,Billy Joe,어떤 자세로 네 보지를 핥고 싶은지 보고 싶어?
PJ chats,1,4,decoy,응
PJ chats,1,4,Billy Joe,알겠어..잠깐만
PJ chats,1,4,Billy Joe,거기 있어. 확인해봐
PJ chats,1,4,Billy Joe,젠장 아직 보내는 중이래
PJ chats,1,4,decoy,받았어 ㅋㅋ
PJ chats,1,4,Billy Joe,두 개
PJ chats,1,4,decoy,알겠어 확인해볼게
PJ chats,1,4,decoy,받았어. 숲에서 그러기엔 이상할 것 같아 ㅋㅋ
PJ chats,1,4,Billy Joe,그걸 해보고 싶어? 내가 _는 동안 몸을 숙인 채로
PJ chats,1,4,Billy Joe,말도 안 돼..숲에서 하면 정말 재밌을 것 같아
PJ chats,1,4,Billy Joe,그래서 너 단단하고 작은 가슴이 있어?
PJ chats,1,4,decoy,그렇게 생각해? ㅋㅋ 네가 조심해준다면 해볼 수 있을 것 같아.
PJ chats,1,4,Billy Joe,조심할게 맹세할게
PJ chats,1,4,decoy,엄마가 조사하기 전에 여기서 나가서 학교 숙제 끝내야 해. 춤 연습 전에 다시 접속해볼게 안 되면 내일 일찍 접속할게 :):)
PJ chats,1,4,Billy Joe,네가 날 믿게 할 수 있는 게 있으면 좋겠어..
PJ chats,1,4,decoy,작지만 괜찮다고 생각해 ㅋㅋ
PJ chats,1,4,Billy Joe,지메일이랑 문자 메시지 다 지워
PJ chats,1,4,Billy Joe,작은 게 좋아
PJ chats,1,4,Billy Joe,내일....으으으 :):(
PJ chats,1,4,decoy,좋아:) 약속할게!!! <3
PJ chats,1,4,Billy Joe,내일 뭐?
PJ chats,1,4,decoy,문자랑 사진 지울게 약속해 그리고 내일 갈 수 있는지 알아볼게 알겠지?
PJ chats,1,4,Billy Joe,몇 시쯤..4시 이후 맞지?
PJ chats,1,4,decoy,모르겠어 확인 중이야 알겠어 뭐가 제일 좋을까
PJ chats,1,4,Billy Joe,4시 이후에 문제 있어
PJ chats,1,4,decoy,최선을 다할게 ㅋㅋ 알려줄게
PJ chats,1,4,Billy Joe,근데 몇 시간 전에 알려주면..아마 그날 늦은 시간은 빠질 수 있을 거야
PJ chats,1,4,decoy,알겠어 4시 전에 해볼게
PJ chats,1,4,Billy Joe,내일 춤 연습 없으면..4시 이후 아무 때나
PJ chats,1,4,decoy,ㅋㅋ
PJ chats,1,5,decoy,안녕 아직 있어?
PJ chats,1,5,Billy Joe,응
PJ chats,1,5,decoy,춤 연습 가려고 준비 중인데 내일 정오 이후에 엄마가 외출해
PJ chats,1,5,Billy Joe,누가 내 폰으로 전화왔는데 안 받았어..인디애나 로렌스버그에서 온 번호야..세상에 네 아빠가 거기 사는 건 아니지?..그냥 모르는 사람이 내 폰으로 전화하는 일이 없어서.
PJ chats,1,5,Billy Joe,12시 이후에 뭐?
PJ chats,1,5,decoy,아니이이 우리 아빠는 PA에 살아 ㅋㅋ
PJ chats,1,5,Billy Joe,그러니까 네 엄마가 12시쯤 나간다는 거야?
PJ chats,1,5,decoy,엄마가 오후에 사무실에 12시 30분쯤 가야 해서 네가 할 수 있고 아직 원한다면 공원에 갈 수 있어
PJ chats,1,5,decoy,나 완전 흥분돼 ㅋㅋ
PJ chats,1,5,Billy Joe,네가 진지하다면..내 상사한테 전화해서 일찍 퇴근할 수 있어..
PJ chats,1,5,decoy,정말 그럴 거야? 나 진짜 갈 수 있어. 엄마가 나가면 그냥 공원으로 걸어갈 수 있어
PJ chats,1,5,Billy Joe,근데 아마 내일 마음 바꿀 거야. 아니면 엄마가 안 나갔다고 말하고..내가 상사한테 헛되이 전화하게 되고..확실해 베이비?
PJ chats,1,5,decoy,응 맹세해 이거 알아내려고 이틀 동안 노력했어
PJ chats,1,5,Billy Joe,네가 거짓말하거나 약속 어기지 않는다면 갈 거야..네가 안 가면...다시는 널 만나자는 말을 믿지 않을 거야..맹세해?
PJ chats,1,5,decoy,엄마가 집에 돌아올 때쯤 돌아오면 완전 괜찮을 거야
PJ chats,1,5,Billy Joe,내일 일찍 퇴근하려면 지금 전화해야 해서
PJ chats,1,5,decoy,맹세해 갈게
PJ chats,1,5,decoy,약속할게 갈 거야
PJ chats,1,5,Billy Joe,엄마가 몇 시에 돌아와?
PJ chats,1,5,decoy,5시 30분쯤
PJ chats,1,5,Billy Joe,제발 약속 지켜줘 그러면 날 믿어도 된다고 맹세할게..
PJ chats,1,5,Billy Joe,세상에..우리 몇 시간 있네
PJ chats,1,5,decoy,갈게 제발 네가 정말 친절하다고 약속해줘
PJ chats,1,5,Billy Joe,뭐 입을 거야 베이비
PJ chats,1,5,Billy Joe,난 정말 친절해..약속해
PJ chats,1,5,decoy,넌 친절해 보여 네가 그렇길 믿고 싶어
PJ chats,1,5,decoy,뭘 입어야 할까
PJ chats,1,5,Billy Joe,티팬티…
PJ chats,1,5,Billy Joe,실크 있어?
PJ chats,1,5,decoy,알겠어 무슨 색?
PJ chats,1,5,decoy,그런 것 같아 ㅋㅋ
PJ chats,1,5,Billy Joe,네가 골라....
PJ chats,1,5,Billy Joe,아니면 레이스
PJ chats,1,5,decoy,알겠어:)
PJ chats,1,5,Billy Joe,핑크가 섹시해..아니면 흰색..네 맘대로 해
PJ chats,1,5,decoy,알겠어 할게 흥분되고 긴장되고 여러 가지 감정이 들어 ㅋㅋ
PJ chats,1,5,Billy Joe,네가 치마 입으면 공원에 있는 사람들이 의심할지 모르겠어
PJ chats,1,5,decoy,그래서 몇 시쯤 올 수 있을 것 같아
PJ chats,1,5,Billy Joe,긴장되는 건 정상이야.
PJ chats,1,5,Billy Joe,난 정오쯤 그쪽으로 걸어가기 시작할 거야.
PJ chats,1,5,decoy,사람들 항상 치마 입고 다녀 ㅋㅋ 아마 안에 레깅스 입을 수 있을 것 같아
PJ chats,1,5,Billy Joe,세상에..좋은 생각이야...레깅스에 치마 입고
PJ chats,1,5,Billy Joe,브라는 안 돼....아예
PJ chats,1,5,Billy Joe,네 가슴에 손 대고 싶어....예에에
PJ chats,1,5,decoy,알겠어 춤 연습 가봐야 해 근데 약속하고 맹세할게 갈 거야
PJ chats,1,5,decoy,알겠어 공원 어디에 있을 거고 내가 헷갈리지 않게 특정 색 셔츠 입을 수 있어?
PJ chats,1,5,decoy,알겠어 브라 안 할게 ㅋㅋ
PJ chats,1,5,Billy Joe,내일 정오쯤 문자해 알겠지
PJ chats,1,5,Billy Joe,오늘 밤 깨끗이 면도해...ㅋㅋ
PJ chats,1,5,decoy,ㅋㅋ 알겠어. 알겠어 네가 말한 대로 면도할까?
PJ chats,1,5,Billy Joe,작은 줄무늬만...할 수 있어?
PJ chats,1,5,Billy Joe,세상에..널 믿을 수 있길 바라. 그리고 아무한테도 말하지 않았길..나도 긴장돼
PJ chats,1,5,decoy,거기 걸어갈 때 문자하길 원해? 응 줄무늬 할 수 있을 것 같아 ㅋㅋ
PJ chats,1,5,decoy,줄무늬 해 ㅋㅋ
PJ chats,1,5,decoy,아무도 없어 너 미쳤어? ㅋㅋ
PJ chats,1,5,decoy,어떻게 널 찾지
PJ chats,1,5,Billy Joe,네가 거기 있다는 걸 알면 바로 만날 수 있어..아직 모르겠어. 내일 확인해볼게 알겠지..
PJ chats,1,5,decoy,알겠어 엄마 근처에서 문자하고 싶지 않아 이상해 보일 수 있으니까 온 마음을 다해 약속할게 갈 거야. 검은색 티셔츠 입을게 그러면 날 보고 내가 나인 걸 알 수 있을 거야 ㅋㅋ
PJ chats,1,5,decoy,그래서 공원에서 문자할까 아니면 출발하기 전에 할까
PJ chats,1,5,Billy Joe,집에서 나오기 전에 해 알겠지.
PJ chats,1,5,decoy,내일 문자할게 널 만나게 돼서 너무 신나 제발 제발 나한테 잘해줘 이런 거 처음이야 :)
PJ chats,1,5,Billy Joe,넌 나보다 공원을 더 잘 알잖아. 아마 연못 근처에서 만날 수 있을 것 같아
PJ chats,1,5,Billy Joe,맹세할게...네가 꽃인 것처럼 대할게
PJ chats,1,5,Billy Joe,치마 무슨 색..청..짧은 거 아니면 긴 거
PJ chats,1,5,decoy,응 거기 작은 집 같은 것도 있는 것 같아 알겠어 가봐야 해 응 신나!
PJ chats,1,5,Billy Joe,응..오두막..잘 가
PJ chats,1,6,decoy,응 나 엄청 큰 곤란에 빠질 거야
PJ chats,1,6,decoy,날 버리려고 하는 거야 :(((
PJ chats,1,6,Billy Joe,아니
PJ chats,1,6,Billy Joe,정말 가고 싶어..믿어줘
PJ chats,1,6,decoy,좋아 :)))
PJ chats,1,6,Billy Joe,네가 날 함정에 빠뜨려서 줄무늬 차에 실려가고 싶지 않아. 가서 인생 최대의 놀라운 일을 당하고 싶지 않아.
PJ chats,1,6,decoy,나도 그래 세상에 나 엄청 큰 곤란에 빠질 거야
PJ chats,1,6,Billy Joe,"네가 합법적이지 않은 상태에서 그런 걸 한다면, 그건 내가 생각해본 가능성이야."
PJ chats,1,6,Billy Joe,넌 곤란해지지 않을 거야.
PJ chats,1,6,Billy Joe,내가 더 나이가 많아서 그들은 널 영웅으로 볼 거야.
PJ chats,1,6,decoy,엄마는 이런 얘기만 해도 평생 집에만 있게 할 거야
PJ chats,1,6,Billy Joe,넌 아무 잘못도 안 해도 돼..날 거기서 만나는 것만으로는 네 잘못이 아니야
PJ chats,1,6,Billy Joe,하지만 맞아 난 너와 함께 있는 것만 생각했어
PJ chats,1,6,Billy Joe,너에 대한 감정이 생기기 시작해
PJ chats,1,6,decoy,우리 엄마는 신경 안 쓸 거야...
PJ chats,1,6,Billy Joe,하지만 난 너를 정말 믿고 싶어
PJ chats,1,6,decoy,나도 너에 대한 감정이 있어 :)))
PJ chats,1,6,Billy Joe,"네가 엄마한테 말하지 않았다는 걸 어떻게 알지, 둘 다 날 거기로 오게 하려는 건 아닌지..뭐든 가능하다는 걸 인정해야 해"
PJ chats,1,6,Billy Joe,내가 이런 걸 생각하는 게 정상이라는 걸 알지..모든 가능성과 잘못될 수 있는 것들
PJ chats,1,6,decoy,날 죽이지 않을 거라고 믿고 있어 :)
PJ chats,1,6,Billy Joe,세상에..그래 맞아
PJ chats,1,6,decoy,이해해 그냥 내가 뭘 할 수 있을지 모르겠어...
PJ chats,1,6,Billy Joe,넌 내 전화번호 알고 네 엄마는 내 통화 기록을 가지고 있어. 내 여동생 남자친구의 지메일 계정도
PJ chats,1,6,Billy Joe,우린 오늘 만날 거고 모든 게 괜찮기를 바라
PJ chats,1,6,Billy Joe,처음엔 우리 둘 다 편안해질 때까지 널 안고만 있고 싶어 알겠지
PJ chats,1,6,Billy Joe,천천히 하자
PJ chats,1,6,Billy Joe,나도 너만큼 무섭고 흥분돼
PJ chats,1,6,decoy,좋아 보여 :)))
PJ chats,1,6,Billy Joe,이제 3시간도 안 남았어....
PJ chats,1,6,Billy Joe,네 하루를 좋게 만들어줄게 약속해
PJ chats,1,6,Billy Joe,제발 내 인생 망치지 말아줘..
PJ chats,1,6,decoy,정말 기다리기 힘들어 :))))))
PJ chats,1,6,decoy,안 그럴게 맹세해
PJ chats,1,6,Billy Joe,알겠어
PJ chats,1,6,Billy Joe,몇 시쯤 거기로 걸어가기 시작할 것 같아
PJ chats,1,6,decoy,세상에 이제 학교에 집중도 안 돼...
PJ chats,1,6,decoy,네가 말해주면...
PJ chats,1,6,decoy,물론 엄마가 나간 후에 :)
PJ chats,1,6,Billy Joe,네가 먼저 도착하면..연못과 그 작은 집 바로 앞에..지붕 있는 건물 아래 피크닉 테이블이 있어. 거기 아무도 없으면 거기 가 있을 수 있어..
PJ chats,1,6,decoy,알겠어
PJ chats,1,6,Billy Joe,알겠어.. 거기로 가기 시작할 때 말해줘 알겠지 그리고 엄마가 나갈 때 문자해줘
PJ chats,1,6,decoy,엄마가 나갈 때 문자할게 엄마가 날 귀찮게 해
PJ chats,1,6,Billy Joe,정말 일하러 가길 바라..ㅋㅋ
PJ chats,1,6,decoy,ㅋㅋ :)
PJ chats,1,6,Billy Joe,알겠어....세상에. 엄마는 네가 문자하는 걸 모르지...
PJ chats,1,6,Billy Joe,알겠어 일 좀 해
PJ chats,1,6,decoy,엄마는 누군지 모르고 그냥 내가 계속 폰을 보는 것만 알아
PJ chats,1,6,Billy Joe,제발 다 지워줘
PJ chats,1,6,decoy,그래... 항상 그래
PJ chats,1,7,Billy Joe,?
PJ chats,1,7,decoy,그녀가 떠날 준비를 하고 있어
PJ chats,1,7,Billy Joe,알겠어
PJ chats,1,7,decoy,그녀가 방금 떠났어
PJ chats,1,7,Billy Joe,알겠어..옷 갈아입었어?
PJ chats,1,7,decoy,아직... 그녀가 방금 떠났어
PJ chats,1,7,Billy Joe,알겠어..갈아입어..ㅋㅋ...언제 출발할까
PJ chats,1,7,decoy,갈아입는 중.. 언제 가야 할까
PJ chats,1,7,Billy Joe,갈아입는 대로 가 알겠지
PJ chats,1,7,Billy Joe,거기서 만나
PJ chats,1,7,decoy,알겠어... 곧 도착할 거야? 혼자 계속 앉아있고 싶지 않아..
PJ chats,1,7,Billy Joe,거의 다 왔어 베이비
PJ chats,1,7,Billy Joe,날씨가 좋아
PJ chats,1,7,Billy Joe,바람이 조금 불지만..예뻐
PJ chats,1,7,decoy,오 알겠어 서둘게
PJ chats,1,7,Billy Joe,응. 서둘러. 어떤 치마 입었는지 알려줘. 짧은 거 아니면 긴 거..청바지?
PJ chats,1,7,decoy,청치마랑 검은 레깅스 입었어
PJ chats,1,7,Billy Joe,브라 안 했어...ㅋㅋ
PJ chats,1,7,Billy Joe,알겠어....어느 입구로 들어갈 거야. 언덕 꼭대기 큰 커브 있는 데?
PJ chats,1,7,decoy,중간 길이인 것 같아... ㅋㅋ
PJ chats,1,7,decoy,뒤로 걸어가는 게 더 빨라
PJ chats,1,7,Billy Joe,알겠어
PJ chats,1,7,decoy,뭐 입고 있는지 알려줘...
PJ chats,1,7,Billy Joe,알겠어..뒤로 가..뒤쪽이 연못에 더 가까워?
PJ chats,1,7,Billy Joe,청바지에 검은 후드티
PJ chats,1,7,decoy,응
PJ chats,1,7,Billy Joe,알겠어. 도착하면 말해줘
PJ chats,1,7,Billy Joe,걱정 마...약속할게
PJ chats,1,7,decoy,지금 출발해
PJ chats,1,7,Billy Joe,알겠어.
PJ chats,1,7,Billy Joe,도착하면 알려줘 알겠지.
PJ chats,1,7,decoy,여전히 오두막 근처 피크닉 테이블로 가?
PJ chats,1,7,Billy Joe,아니
PJ chats,1,7,decoy,그럼 어디로
PJ chats,1,7,Billy Joe,놀이터 근처로 가..
PJ chats,1,7,decoy,알겠어 어느 쪽
PJ chats,1,7,Billy Joe,여기 일하는 사람들이 많아..어려울 수 있어...그래도 계속 와
PJ chats,1,7,decoy,알겠어
PJ chats,1,7,decoy,가는 중이야 :)
PJ chats,1,7,Billy Joe,도착하면 만나서 잠깐 같이 걸으면서 얘기하자 알겠지.
PJ chats,1,7,decoy,ㅋㅋ :)
PJ chats,1,7,Billy Joe,좋은 장소 찾았어....믿어..근데 먼저 같이 걸어야 해..조심스럽게 행동해
PJ chats,1,7,decoy,알겠어 반쯤 왔어
PJ chats,1,8,Carlos Cabrera,알겠어 안녕
PJ chats,1,8,decoy,안녕 이거 카를로스야?
PJ chats,1,8,Carlos Cabrera,응 나야
PJ chats,1,8,Carlos Cabrera,뽀뽀
PJ chats,1,8,Carlos Cabrera,섹시해
PJ chats,1,8,decoy,^_^
PJ chats,1,8,Carlos Cabrera,뭐해 베이비
PJ chats,1,8,Carlos Cabrera,{=_=}
PJ chats,1,8,decoy,심심해애애
PJ chats,1,8,Carlos Cabrera,거기 있고 싶어 넌 심심하지 않아서 아쉽네
PJ chats,1,8,Carlos Cabrera,네가 미성년자라는 걸 알게 돼서 두려워
PJ chats,1,8,decoy,응?
PJ chats,1,8,Carlos Cabrera,나
PJ chats,1,8,Carlos Cabrera,나야. 넌 너무. 어려.
PJ chats,1,8,decoy,:( 날 안 좋아해?
PJ chats,1,8,Carlos Cabrera,뭐 널 안 좋아한다고?
PJ chats,1,8,Carlos Cabrera,와우우
PJ chats,1,8,Carlos Cabrera,알겠어
PJ chats,1,8,decoy,헷갈려
PJ chats,1,8,Carlos Cabrera,응 넌 날 많이 좋아하지
PJ chats,1,8,decoy,하하 날 좋아해?
PJ chats,1,8,Carlos Cabrera,응애애 넌 날 좋아해
PJ chats,1,8,decoy,응 :)
PJ chats,1,8,Carlos Cabrera,응
PJ chats,1,8,Carlos Cabrera,날 원한다고 말해줘
PJ chats,1,8,decoy,하하하 왜 :P
PJ chats,1,8,Carlos Cabrera,응 아니면 아니
PJ chats,1,8,decoy,무슨 뜻인지 모르겠어
PJ chats,1,8,Carlos Cabrera,나랑 같이 있고 싶은지 물어본 거야
PJ chats,1,8,decoy,응 넌 멋져 :)
PJ chats,1,8,Carlos Cabrera,내 사랑이 되어줄래
PJ chats,1,8,Carlos Cabrera,네 말이 이상해
PJ chats,1,8,Carlos Cabrera,스페인어 하니?
PJ chats,1,8,decoy,이상하게 말하지 않아 :( 아니 영어만 해
PJ chats,1,8,Carlos Cabrera,알겠어 괜찮아 베이비
PJ chats,1,8,Carlos Cabrera,지금 뭐하는지 말해줘
PJ chats,1,8,Carlos Cabrera,침대에 준비하고 있니
PJ chats,1,8,decoy,침대에 누워있어
PJ chats,1,8,Carlos Cabrera,너랑 같이 있고 싶어
PJ chats,1,8,decoy,:)
PJ chats,1,8,Carlos Cabrera,뭐야 베이비
PJ chats,1,8,Carlos Cabrera,O:-)
PJ chats,1,8,decoy,나도 네가 여기 있었으면 좋겠어 ㅋㅋ
PJ chats,1,8,Carlos Cabrera,나도 베이비 너랑 같이 있고 싶어
PJ chats,1,8,decoy,근데 운전 못해 :(
PJ chats,1,8,Carlos Cabrera,넌 다룰 수 있어
PJ chats,1,8,decoy,뭐
PJ chats,1,8,Carlos Cabrera,내가 운전할게 베이비 차 있어
PJ chats,1,8,decoy,뭐 하고 싶어 :)
PJ chats,1,8,Carlos Cabrera,다 하고 싶어 베이비
PJ chats,1,8,Carlos Cabrera,지금 널 보러 가고 싶어
PJ chats,1,8,decoy,뭐 같은 거? 지금은 안 돼 엄마가 집에 계셔
PJ chats,1,8,Carlos Cabrera,널 키스하고 만지고 풍만함을 느끼고 싶어
PJ chats,1,8,decoy,어디 만지고 싶어? :) :P
PJ chats,1,8,Carlos Cabrera,내가 어디 만지고 싶을 것 같아
PJ chats,1,8,decoy,모르겠어..넌 말해줘 헤헤헤
PJ chats,1,8,Carlos Cabrera,네 섹시한 몸 전체 베이비
PJ chats,1,8,decoy,:)
PJ chats,1,8,Carlos Cabrera,네가 내가 너와 사랑을 나누는 것을 원하지 않는 거야?
PJ chats,1,8,Carlos Cabrera,응
PJ chats,1,8,Carlos Cabrera,어디 갔어
PJ chats,1,9,Carlos Cabrera,안녕하세요오오
PJ chats,1,10,decoy,안녕 어젯밤에 잠들어서 미안해 :P
PJ chats,1,10,Carlos Cabrera,괜찮아 내 사랑
PJ chats,1,10,decoy,:)
PJ chats,1,10,Carlos Cabrera,지금 일하고 있어. 베이비
PJ chats,1,10,Carlos Cabrera,지금. 베이비
PJ chats,1,10,decoy,오 나 학교에 있어
PJ chats,1,10,Carlos Cabrera,음 좋네
PJ chats,1,10,Carlos Cabrera,너무 사랑해 뽀뽀
PJ chats,1,10,decoy,뽀뽀
PJ chats,1,10,Carlos Cabrera,알겠어 점심시간에 문자해
PJ chats,1,10,decoy,ㅋㅋ 잘 가 재밌게 지내
PJ chats,1,10,Carlos Cabrera,재미? 하하 아니야 베이비 지금 일하고 있어
PJ chats,1,11,Carlos Cabrera,베이비 어디 있어
PJ chats,1,11,Carlos Cabrera,안녕
PJ chats,1,11,Carlos Cabrera,내 사랑
PJ chats,1,11,decoy,안녕
PJ chats,1,11,Carlos Cabrera,어디 있어
PJ chats,1,11,decoy,집에 있어
PJ chats,1,11,Carlos Cabrera,전화해도 돼?
PJ chats,1,11,decoy,안 돼 엄마가 집에 계셔
PJ chats,1,11,Carlos Cabrera,오 알겠어 문제 없어
PJ chats,1,11,Carlos Cabrera,모든 게 어때. 너는.
PJ chats,1,11,Carlos Cabrera,정말 어디선가 널 보고 싶어
